time,tp_sst_1,tp_sst_2,tp_sst_3,io_sst_1,io_sst_2,io_sst_3,ao_sst_1,ao_sst_2,ao_sst_3,io_geopotential500_1,io_geopotential500_2,io_geopotential500_3,ao_geopotential500_1,ao_geopotential500_2,ao_geopotential500_3,caf_geopotential500_1,caf_geopotential500_2,caf_geopotential500_3,io_uwind200_1,io_uwind200_2,io_uwind200_3,ao_uwind200_1,ao_uwind200_2,ao_uwind200_3,caf_uwind200_1,caf_uwind200_2,caf_uwind200_3,io_vwind200_1,io_vwind200_2,io_vwind200_3,ao_vwind200_1,ao_vwind200_2,ao_vwind200_3,caf_vwind200_1,caf_vwind200_2,caf_vwind200_3
1951-01-01,-60.02247666142089,-6.803022249117023,-12.534506047144246,-7.509149315533083,-7.46117795433136,2.0870466147640663,1.191870467610209,-6.807694463241442,-5.479700663210121,-61.54191463114444,135.35192899581884,16.080722027281688,12.77884666642833,13.48149959237384,-8.493734573674818,-50.4235673878181,-3.2037409089851425,-6.384240709855396,57.85282580399861,-5.87307295605188,43.59133319097631,19.326350392999785,14.30119439529021,-1.4594931686355697,17.794698114925236,20.549032629708336,-4.729596464034956,-49.895037144061085,25.545732826403597,24.03005680069441,20.447623337089794,-6.176945341858079,-3.806701746292312,-12.789063696692741,12.915967104208498,-21.93046495347383
1951-02-01,-52.51186974645919,-2.4093034273204683,-14.42735763448758,11.12729122862138,-3.8421787898189548,-1.3486993243051684,7.195626067738214,1.3186819688348752,-8.121881441229956,-27.247142141126773,70.8490254015146,8.61239535727812,11.0201007731022,12.566301440371705,-8.816674040913387,-50.7443224162397,5.722570713144443,0.7085364655281632,22.75922185850066,-18.02049452386646,29.72975124414048,-4.060255488321612,-2.7392305974225786,-18.6829204517903,-9.722443355884208,24.987559749363538,13.854099141546728,-34.66123262861465,25.39117663673037,13.489463452489831,6.805909434299913,5.826607091542302,-14.925118598344199,1.0768516091310758,14.1633152897552,-10.947554293915184
1951-03-01,-49.259974319117546,6.369352879943682,-10.70810629366558,28.03969822465698,-11.676050588994086,-1.1121953625171859,14.975493910582363,7.930747047597302,-8.042269391927826,-29.833887455038127,56.78188931731319,21.834525591983475,1.5083317131317404,4.498839666487766,6.526771814299508,-38.66481397876585,2.9244069141908318,-1.9916150805478896,33.624716568776265,-17.953274276216582,2.916649283510408,-9.468420277773056,-6.744707514236412,0.6829022959865908,2.9632042510909415,29.053669880172958,3.201786469374581,-45.31678196670094,23.827718785145088,3.525740081695298,-4.789586999070056,-1.8146883198824135,9.96527527502101,-2.722821533495108,8.814145060198804,-9.272255435231571
1951-04-01,-37.759694379803314,11.120056385993243,-19.233533189102786,20.644489546690473,-1.0891810574414036,6.564731662204182,11.634064462286052,10.644782023601719,-4.1628875490115655,-53.050174557251545,40.13549839620477,16.39713172817467,9.024258396086246,12.049299178199531,5.798848612156255,-46.140732472705245,-10.04348878703943,-8.924120493134202,11.626917575200824,-6.30502071684635,-14.454457600489542,0.8938145495339314,10.729679103011721,10.326155242401555,14.143847056464955,18.048999416240335,-5.54511238840673,-52.43397680401055,-7.400766506767464,-17.03178711667606,-0.9525780568630493,-6.620932842268702,13.359798927096953,-4.67225746942027,20.463076596612908,-8.271867453979194
1951-05-01,-16.780031992382046,7.340758759261947,-14.00869083405609,18.182942843642323,-6.908972697570324,5.840964109952894,6.520905368772958,4.136509623627468,-7.266634689812925,-100.46644868997949,48.42468446987571,17.102359931547653,-29.465550668699933,23.127375549721602,10.154600975466389,-28.506430674996675,-21.84756671787768,-14.1927795028666,26.902422156908568,-1.2509967865066174,-35.74916725864023,-3.766224365162204,19.794263211725394,6.711869717342927,26.96074643881376,10.585361047216828,-8.210914050377326,-67.9660365926065,-18.534268852658176,-21.79258248563968,14.298851719231356,-11.731495253281963,2.0926400219496104,-8.072028092786871,-3.1421982648055673,-4.932317082261477
1951-06-01,11.73644477858206,17.47826641605136,9.965136921413261,11.184416199436683,2.133631239879482,-0.0502395123007946,0.5450024279314125,2.7829137521435765,-7.447764058111221,-103.59471308491885,12.374422814157231,-3.6770277502551183,-52.766465286178686,38.061786368255234,5.462657122009324,-35.48909721433208,-18.373465279239397,-4.878673641875723,8.342198512799165,-1.8262876892149233,-46.08638496880247,-7.062381932865577,6.7398333368518,-12.115023577344441,14.689309936357379,6.10869431002318,-6.7036377711378385,-40.52212648020164,-42.09858876630708,-53.04837245328934,3.727603415193827,2.4292054039140427,-17.130337501019703,1.7320089129436846,17.036879654264034,-11.75060966563576
1951-07-01,41.55422667923919,20.317525221548763,29.116730738103225,21.812688762067676,-6.762758511687414,6.964200295724922,-1.4947398529231748,2.0043859348829134,-12.887551992420764,-65.57168677262905,2.4643900995443477,21.16913661414837,-64.60388822377743,29.609188917169046,-4.981274511181876,-15.172415154211905,-10.229615280844829,-2.242200514433137,25.826624115120396,-21.319397252282897,-54.840375434608234,-10.173643585882925,-5.004422641495097,-26.00310225043058,7.353052866335538,-10.897136073738862,3.4391429226267873,-10.097097255454672,-21.11139661812158,-53.794800955416356,-0.19176457327061502,10.217034182659717,-21.796335911596238,4.408407969634828,8.019037166000004,-21.008396584006476
1951-08-01,54.312064731607926,24.06275883264654,31.681851057139646,22.92753442872908,-7.950197123964522,9.587987863705678,3.426628752173226,8.861608879421349,-8.39906222161664,-74.97121787595758,-27.449900726326007,27.012109112718075,-71.40246258001773,14.8239438934203,-13.614212052962843,14.399732537249312,-2.474482429732605,8.608443734448393,18.820668352110005,-36.00799444231475,-46.08200027379191,1.522408607404102,-12.233979015772785,-18.5269589621519,-4.7287905326208035,-3.917612245834032,-5.736864725117648,9.507928811561221,-26.315300918615264,-60.42438069049031,0.01693040122911116,19.555844114764863,-0.9081978572628175,-1.5594725833960181,23.468890557000854,-32.862152000228605
1951-09-01,58.716305869319726,13.604696799226954,24.602711942849382,32.56070551464619,-19.707415967979685,4.2470663614827515,10.26013982210017,7.641589987053653,-11.602784832184453,-64.27634867159854,-33.47384572909513,25.82351931374024,-84.54302938866043,-2.5542270927362543,-14.139348390908554,48.0169803218859,-2.1098923428582204,-1.035399891089015,24.79708599454334,-40.94452468731444,-44.34030253543239,-11.239073815933224,-0.47029190362305384,-4.252755725459544,-18.7752346078399,-7.218047110588672,7.917221783743669,9.31084392752813,-22.679631033409304,-56.531395483244694,9.99706411517387,16.215053490475288,19.188670217148935,-0.19695940715643534,9.513991652407134,-29.909071822247594
1951-10-01,55.596472897767946,10.989134929559171,10.541278731459858,28.817415137495047,-14.860876038445072,-6.403879049370699,18.298822610764212,7.430084014836749,-9.039892431791804,-73.8586068730748,-5.006803822158543,8.947239953326791,-81.41856595371141,4.361055206394409,-7.383857599926079,35.024050518402746,1.8120464001965493,-9.969211801894854,42.55646138525878,-34.122764235292635,-16.476128151706277,-23.00252170362439,0.9352765623837181,-1.7150793404906763,-15.533704624294899,12.374611789182095,12.313884484167971,-16.103511312977584,-23.652599361951133,-53.5467732997477,-7.2550317130514514,14.150074324114566,20.72873221066124,8.443377807297244,7.09732253671965,-18.29313062565398
1951-11-01,63.145262603301745,13.29598344149452,9.41866303305923,35.92958323160408,-16.845334280633285,-5.352719537902252,21.998880929004493,-0.06285998423881534,-8.896941213725901,-51.254121183931716,47.84881957145855,6.508440723117756,-23.323754116608885,3.3580191830395583,-5.507851143251944,-4.486877678810776,4.725458632262195,-20.49546236549216,41.676796473119694,0.11163745211484755,-21.825700829497944,-24.725856125094857,27.059248320108022,-10.809188774424587,6.1737645164883,5.62614233325185,22.95550710901298,-45.81733716785951,-29.099304608139235,-33.66166222059256,-7.551587530945566,6.2349647769819265,-2.446310392058621,18.585524038631235,12.183498287538107,-2.5442053060590695
1951-12-01,69.1186366176069,17.619333820873305,9.060806313210284,26.339753581247965,-10.453169802554749,-0.8425690324639579,27.704830937765713,0.7645467067828271,-5.594300978182764,-35.638189435601724,73.03615268602007,-4.168205808870123,24.0648076129132,8.618227493870547,-12.12067321154795,-29.072436416607534,9.245991604945244,-2.3829643111043155,28.974123258884383,17.43806484194759,-16.73020674736164,-13.934535102389226,30.357369076485,-23.689447981039798,1.194529536687301,16.13969406194023,19.777329374940763,-79.12980460488801,-25.323644126551073,-3.744457136677633,6.897343742246694,7.683281228246642,-25.315272774139515,10.344988153370515,16.387787220219543,9.698286372634808
1952-01-01,67.24028662679072,17.630692421289343,25.466258046626432,25.529648419179384,-8.337732628556546,3.3862756989768394,24.413348828868973,-0.6778145902814439,-6.1792920254876345,-24.26271541666474,66.34668739466602,-7.096948109163706,45.022899458940515,6.712867698907546,-8.503158105947811,-33.02064952441789,16.00873438421057,15.813064731941909,24.374200755389428,22.24573836910129,-0.33523226138511286,-11.681401936407028,25.342710190588477,-13.722521491631838,-3.794411815804249,15.178358254360734,18.591528387511083,-62.535347552745186,0.5448329355690021,3.3006341184329666,12.447478925615012,6.822915018685943,-16.034200729119192,1.7625898674536238,18.931244341143376,2.9676095832302263
1952-02-01,58.39558045333467,14.538636950851794,38.99436854463774,16.748746125078444,2.2172729849721167,8.428647168465883,23.127170301955843,2.394626247101236,-10.370201275006385,-37.80947434451961,70.40503673005219,-18.126511198967574,31.774546395192573,1.0521008681608655,-4.3890980217599225,-29.25613188585394,19.007721961152,18.87910484814934,23.469117063761015,5.955253086470065,33.3699480973727,-17.313256588743926,7.349127448236069,-3.1275609835341274,-16.11432856572407,16.225901982554195,23.661910547393504,-35.169697638082965,45.536065570773104,4.800843829118933,-1.6224097450227974,1.0377413097135175,0.1900426991260451,-15.086649830365028,12.002549727204595,-11.276314434643732
1952-03-01,51.47482914579582,16.21747629008058,44.79490754143555,13.853656669604751,6.507644185198444,17.067017616394992,9.018277946063936,0.15628562539912227,-11.360910933968064,-51.60191693859574,79.37187650948883,-25.930028063586,33.338568845550284,-2.3036962581960436,8.944827338995124,-27.910200062301197,12.744763412741689,9.933833452892232,38.1843127122065,30.322496262109134,47.56359958331195,-20.108497693197105,3.5472077766001147,-0.34171994379970216,-4.922034204262812,8.418881349693516,17.259406478177674,-38.55194765233726,50.490652547667324,7.440654031689768,-2.4055949583112093,-0.9724043791370164,6.193681887794427,-24.421931145070758,4.602485252095599,-12.557424555221619
1952-04-01,43.29016614779969,11.741766332714885,37.345403803349555,5.523397640327727,5.2713911324224885,8.983700848848422,13.397267466233851,-0.28245328072736164,-8.200625196969344,-65.32619523449155,81.88791824842008,-19.34267751818002,31.449520756310157,-7.07381258736982,6.992728475941485,-28.931123452953425,0.16313078782115809,-6.869097134475586,53.19855529374475,23.93572953698953,21.219389382605463,-8.546663086574563,10.277746638702277,-0.7334219625895435,-2.0118759525225625,5.128396588745445,14.315581095951405,-60.91553181550383,36.14644386655562,16.46727159289249,0.5806586279298482,-7.285429165633839,-1.1549834911440375,-25.757231298683095,5.464959975471667,-11.111944037117219
1952-05-01,30.102488101705774,14.445979261821813,24.695460797392908,12.185725960057747,7.314702142072282,6.125746669882355,14.943522131375364,-4.953855778154946,-9.818446856542902,-82.48922608303351,53.739016815340186,-21.0811818321463,6.224463581582283,6.48624351347326,8.682706207527884,-17.786621383474007,-14.151251280398936,-17.858745756116306,69.0018996345462,28.25777262517288,-17.077630188939743,-11.285266079526682,3.670272563449799,-3.417080111533708,-9.180015360870026,-3.3513202369944914,-0.815398663206478,-85.08015644016915,13.71528789721448,3.242258686894348,-8.040695597291267,-4.1298288609198535,-3.901496768316327,-22.795412191202853,21.54808766915813,-2.377239300127547
1952-06-01,11.52615152755875,18.758939672623367,33.21930630008916,13.198134508899525,7.708761693667072,1.3590333729197277,16.108876537979935,-5.145735693378354,-7.82531401660775,-72.15720215746592,43.892167045575036,2.6791515809475572,12.618870246216856,8.676555475111451,14.19888171770191,-8.919980744050708,-28.05022173676907,-21.117872784002913,80.00553382787466,-15.157173655314939,-46.98598014806597,-18.024193532329384,-1.7166451914625922,4.080513413970879,-21.838786105873204,-9.454114047559639,6.825946236666558,-56.6379721280255,10.91415844160925,-25.91458349852871,-26.762783707241024,-6.910390701324147,13.833252931360896,-9.959130835303027,31.184414305517194,-13.090218072105312
1952-07-01,-0.7768378392621007,18.847516858656874,41.85720794759404,16.206877416003213,7.198267902917293,6.015117370493078,7.100610453441254,-9.660444930439759,-7.8707834785512505,-70.91506317139398,12.813359275540943,7.121785205886806,-13.53004977555224,-5.180847685461018,15.065369702057406,23.095235986264694,-32.71509628566632,-23.389772046477677,67.92468365357222,-23.757749943942922,-49.80679160367718,-30.65199352249678,0.9118387215865924,-5.487583428333717,-12.972529612811723,-20.830272458432663,14.87776932912227,-35.91694915639384,4.74964800140768,-34.43841990931395,-15.311841897939408,2.403639339762341,16.957161597961314,-14.72036624339928,16.938888449342116,-17.41373901369153
1952-08-01,-5.556608562986193,20.830714073382108,43.245476923134426,0.6407156955714617,-2.291388962362292,5.928806131135114,-4.729720404183503,-2.3556572430557843,0.31334725749071346,-53.760315287139704,4.210305336161916,14.297865991577508,-5.015998483806682,-15.106844139444704,11.405163009237985,34.39716057553136,-35.39119914064701,-18.44991186985017,60.49163955387013,-28.12627929043551,-41.58776154298309,-28.51854111839964,28.212725972639817,4.353564205780168,15.148112887431134,-25.066817246278923,30.053100870528542,-14.376365003894739,-13.268766932684697,-44.04192836479483,-22.53752562672885,0.7186050657008574,17.638400556723507,2.1574906738422226,0.5510669488796909,-20.416549381839374
1952-09-01,-6.17408219280321,14.990945661999838,35.07560241767382,-4.060096410937214,-5.153390413726232,7.431250409527523,-5.261103107394683,-3.958180126162851,0.780387507056258,-74.15961810919124,-26.151946873184116,1.9241327017756475,-15.16622061935121,-26.645273419197267,2.765421660486068,47.5689321039432,-20.584240390750026,-18.079799584342705,42.545181385044295,-24.453862713221906,-18.585426787944716,-23.403242898624192,36.363170113882596,12.478436385409625,21.874786768282053,-20.02530016323921,32.87662837426407,-12.461448322558686,-23.305129144662683,-28.135204225278056,-10.126452493425115,-4.692178707172013,22.788688476315833,4.776776609246887,-10.490605845116022,-14.716415684320506
1952-10-01,-9.097267647750872,15.32577705001907,23.881697494971657,-10.816457517118822,-5.505675488696023,13.291117224569987,-8.868311974175201,1.0211257627594104,-2.0952554336075138,-62.74679692892129,1.0702646975501064,-8.120293220575137,-5.9343542050133635,-6.891880808536827,-3.604837084615802,22.966732135476633,-21.53815193132785,-8.13665237887682,54.42368112430417,-15.278752219544597,0.28311994045668487,-2.9669772450655487,29.464721057502228,15.275989191161063,10.447695333032652,-1.0703920996030476,23.52575798299154,-23.990514018684337,-41.45633088739792,-44.08803525870435,0.8085196800624497,-11.565301566713618,11.058778775034815,13.532310087707636,7.333495959998244,-14.066626152880062
1952-11-01,-9.5657537554168,12.819847569813179,24.50518345600245,-8.45739077976562,-1.2077010511936366,17.279431367590846,-7.008189535556462,1.6521613633514949,-3.1165003436050736,-42.87824528121977,35.91039508920121,-17.853941600741702,-4.448134967877465,-10.86185674951945,-13.234080707470838,7.61798178108692,-7.094552606731989,-5.981464528125592,92.61663498583594,-14.419276668330678,22.667046991565194,21.037308846322695,11.239272821861002,7.434705987760762,13.08838382441387,19.361582785720024,10.864198423013894,-63.365662195193444,-20.49394088856149,-38.50264580678079,24.819445828815923,1.1304295931721047,15.528312771923549,9.618064821082559,0.28799490241425946,-18.08928807238037
1952-12-01,-0.6815855353316049,5.768510168534779,26.679053370780554,-9.83075786942227,1.521264985547098,11.65525225491649,-15.711094094516723,6.037183497760598,-3.900684177765459,-50.169033929865044,113.50603422021747,-23.181888206745814,-32.168868782667694,9.582906295146111,-28.610235155153383,-0.6956992076951016,-12.306197015367925,-8.607369742341428,186.289649181938,5.739029093389796,23.7167882177611,45.32301720271483,11.587104794837698,-6.521068642374901,30.512249806603243,14.184020571640772,-1.8316061312164886,-127.84036032565909,-2.0578321388055185,-7.590994827280062,25.876004381811082,-5.301809586296418,-14.33305327187896,-8.427861077205268,-11.097687864676109,-24.861321099109603
1953-01-01,9.41916816842027,5.8440574846734386,39.03785247707793,1.0124752727174948,4.046499421238451,9.726207282206797,-19.17050066289272,7.129128587415381,-0.6884259647818998,-54.380828343894564,159.37767244302668,-35.968176156016554,-27.399693875578553,0.6543962029417066,-22.6514482739986,11.397565538262425,-5.461986623216369,5.112105187993779,223.16493507660627,32.5381090151852,19.40034389221801,34.84607873141005,4.5382434753269765,-6.3951181489111795,29.467803650464532,17.815301183303756,-4.706434288545472,-199.58980943489033,16.698653072825927,17.974361110161944,5.845199273090693,-2.91342640469417,-6.378817989030328,-17.73330367968077,-22.089037817018443,-14.561219089030004
1953-02-01,20.097483072313224,5.72933847511466,45.120772381181396,13.305833071947166,1.0018945570991433,1.5154948061171636,-21.539829309797362,-1.4977101992234574,0.6687984941951646,-50.441618300367736,191.60838763344518,-24.26653927155856,-28.093078463370585,11.43561504283867,-13.457627171319103,12.61176371680945,-2.2136755556317556,6.110434345814329,249.99717088512477,23.99434582930552,-6.675057849321869,20.640791389735575,-6.143214416048715,-6.1873128428501785,19.075277579019904,19.402051166343263,-4.336608919974808,-223.91288720702514,29.872503706500346,40.69536942541057,2.493674710468442,-10.911877171468396,-4.803438227496324,-15.328383900928483,-22.385863411861507,-11.229925640815758
1953-03-01,28.145369905127453,16.16682906614742,46.547880138332104,24.224414981528618,1.6337278161673894,4.022156929023811,-19.159996098341082,-1.991905125463239,-0.6661711744964762,-5.918724471793993,156.83399010484666,-23.668520170837763,-14.87768252207066,-1.2189384849456868,-1.73108053037738,7.071416286716553,14.311753382460111,18.02906037854984,195.14850169159547,21.017215958932823,-27.472030708883207,1.6901056050400098,-14.709609370394341,-5.5968850898242986,0.19956342765861468,32.74157179452037,-0.43947296561105753,-220.75930497756232,29.773607776736643,17.688418686831753,-2.26524978212021,0.48353606903681234,7.143612250363871,-8.738723556322485,-12.897483905572319,-4.02944531944655
1953-04-01,30.522473785494014,28.441721329309292,40.16322055589668,16.73417173992275,0.23484664096858432,6.553952436197581,-16.837105409895422,-0.9644206096315084,-3.516816943894523,-13.499879235980156,142.4861175753095,-10.47130953405196,-29.881051530660155,-5.350149725146963,-0.02999510169759001,-8.28334371273656,10.955613065951031,-2.0827299029332105,193.7178860127913,-12.292484575231835,-30.78224194427324,6.464496062283601,-9.679204950940404,-10.698967767372535,16.17029909579508,18.16210285251616,-1.3156185073497366,-197.22755098223934,50.68105783667901,0.2874802688067515,-12.429577014134559,7.8213735613845845,11.654957761532987,-18.07504071804665,-7.835126664058873,-8.547568076649707
1953-05-01,32.630366939281075,33.68028069071356,38.32488081487365,13.053902853222235,9.77518467123351,12.393563863907634,-17.425494125174126,7.892432378322654,-7.27709748974715,-26.56642521432656,107.17787737714309,-5.449496779053128,-35.96950050575121,-6.971787442955345,6.1574408660093525,-0.5963261798869071,-0.03515737644663641,-0.4381091115508413,165.36267043412124,-12.535453405002452,-10.542555187728235,1.6626391292235723,-6.941138887520671,-18.178042079001386,-1.6967481687713033,7.947907303879293,1.2939372360330643,-187.3231724943729,74.51504724412686,-1.7538596177825392,-27.634637056664502,7.078421605657314,3.7866503004359995,-38.50196532606074,11.742266985868604,-18.9255487647469
1953-06-01,34.63941404373675,32.40986318812651,34.312934828349825,4.6539483139166595,7.893047289820894,16.31346047598656,-15.895388876449314,4.567018410925779,-5.697438555192556,-26.587851113846483,98.29548722387727,10.158743698385504,-51.847642412606476,-4.994155159444265,10.86475154925945,12.554358748477497,-20.272561815422822,2.4940513120672354,160.8694526150282,-19.5634155171346,-1.7229456109378303,-8.06021671746706,-6.136176383361677,-25.924466457311656,5.627501963103816,0.18799854755460443,9.95340199087229,-138.0411039030571,59.02841344124953,-25.731232294862053,-16.238433749946495,11.687968099383264,-5.71127292744648,-28.16539963275382,3.6353263423537596,-25.267235033156865
1953-07-01,35.65010958051352,19.412492073742996,35.3546694258119,11.498350129166264,8.68470435968322,10.704840160808056,-8.83173380761841,6.024032352341156,-4.112396520418503,-8.792509026010933,56.86977897164513,31.645577774062595,-50.228902884852054,2.3101944625003923,22.547653748689303,23.105565228694473,-31.024918456596758,5.455842148682391,127.14595464658369,-13.320156001717965,-24.017529860655568,-33.5741031494472,-2.4878049590055453,-20.566202627108982,-7.733782210332651,3.0588941203736857,21.587396435422143,-70.78339357232164,24.932675273571455,-45.90323484549361,-11.091324332196908,-2.5963608365784547,-5.5924348896149425,-2.4800262574850382,3.6691074705626487,-33.34849149613417
