mem,time,clus,dist
r26i1p1f2,1963-10-16,2,17.293008790443455
r26i1p1f2,1950-05-16,2,17.305236997196566
r16i1p1f2,1954-12-16,2,17.310350224709794
r6i1p1f2,1992-04-16,2,17.312275317120502
r16i1p1f2,1954-10-16,2,17.333827781665242
r21i1p1f2,1975-02-15,2,17.345753225286735
r11i1p1f2,1970-02-15,2,17.36867826788676
r6i1p1f2,1977-02-15,2,17.369719884691524
r6i1p1f2,2000-10-16,2,17.38200756134467
r1i1p1f2,1956-10-16,2,17.39606304038261
r6i1p1f2,1975-06-16,2,17.39754740444592
r11i1p1f2,1956-05-16,2,17.39892519075353
r26i1p1f2,1941-10-16,2,17.399913999712872
r6i1p1f2,1947-04-16,2,17.40072493746767
r16i1p1f2,1945-06-16,2,17.40101388054608
r21i1p1f2,1969-03-16,2,17.409094394844843
r26i1p1f2,1997-12-16,2,17.43230857012287
r1i1p1f2,2011-01-16,2,17.438136958949286
r11i1p1f2,1959-09-16,2,17.440913090834066
r6i1p1f2,1991-09-16,2,17.441737648524583
r11i1p1f2,1952-06-16,2,17.486977667992672
r26i1p1f2,1997-11-16,2,17.513183664264634
r11i1p1f2,1949-03-16,2,17.52227565148996
r21i1p1f2,1974-10-16,2,17.52768170847425
r1i1p1f2,1967-12-16,2,17.53437367823851
r21i1p1f2,1965-03-16,2,17.5362921165766
r21i1p1f2,1972-04-16,2,17.546531597059587
r11i1p1f2,2001-09-16,2,17.554464453224025
r6i1p1f2,1964-11-16,2,17.55502401639621
r16i1p1f2,1941-07-16,2,17.565425997826264
r11i1p1f2,1944-11-16,2,17.57213444682665
r21i1p1f2,1998-01-16,2,17.580840846132542
r1i1p1f2,1978-02-15,2,17.589561727448736
r26i1p1f2,2013-02-15,2,17.611387345487014
r1i1p1f2,2002-12-16,2,17.632462672596272
r6i1p1f2,1981-05-16,2,17.637984192411828
r21i1p1f2,1996-06-16,2,17.63807140443589
r11i1p1f2,1962-11-16,2,17.64212003863399
r6i1p1f2,1966-06-16,2,17.67076676857196
r1i1p1f2,1976-08-16,2,17.671549653913434
r21i1p1f2,1987-05-16,2,17.687029748042647
r6i1p1f2,1973-09-16,2,17.71510902391
r26i1p1f2,1965-10-16,2,17.728323764465095
r11i1p1f2,1953-12-16,2,17.74178131595141
r6i1p1f2,1967-12-16,2,17.75722391674769
r1i1p1f2,1958-06-16,2,17.758451910957447
r26i1p1f2,1959-06-16,2,17.76491085411113
r16i1p1f2,1961-08-16,2,17.781593984459516
r1i1p1f2,2005-11-16,2,17.811405827681185
r11i1p1f2,1962-02-15,2,17.813950683260874
r26i1p1f2,1983-09-16,2,17.821526008413294
r11i1p1f2,1985-01-16,2,17.822801101958373
r26i1p1f2,1952-07-16,2,17.8267880388648
r6i1p1f2,1953-10-16,2,17.859000685596747
r21i1p1f2,1948-06-16,2,17.859563660902882
r21i1p1f2,1959-04-16,2,17.87151746252405
r26i1p1f2,1998-03-16,2,17.872623072896335
r6i1p1f2,1993-09-16,2,17.87561401802692
r11i1p1f2,1968-03-16,2,17.88212784182565
r6i1p1f2,1974-03-16,2,17.8858010402371
r6i1p1f2,1956-06-16,2,17.88768711478282
r1i1p1f2,2002-02-15,2,17.901706488751387
r11i1p1f2,2012-02-15,2,17.922357034135217
r26i1p1f2,1990-04-16,2,17.927615645218022
r21i1p1f2,1944-06-16,2,17.930666898676996
r16i1p1f2,1993-12-16,2,17.932493560526808
r11i1p1f2,1984-11-16,2,17.95385623106702
r6i1p1f2,1971-11-16,2,17.95802092528505
r16i1p1f2,1943-06-16,2,17.96368067225007
r16i1p1f2,1974-07-16,2,17.973856804171465
r6i1p1f2,1970-10-16,2,17.98766858928992
r1i1p1f2,1983-01-16,2,17.988368932642125
r1i1p1f2,1970-05-16,2,18.008083514189753
r1i1p1f2,1961-07-16,2,18.02472994217162
r21i1p1f2,2012-07-16,2,18.03688434961164
r21i1p1f2,1983-12-16,2,18.04323919086893
r6i1p1f2,1948-01-16,2,18.047290406544413
r21i1p1f2,1999-08-16,2,18.075042406314964
r26i1p1f2,1978-03-16,2,18.093872678792955
r1i1p1f2,1984-05-16,2,18.12147134833969
r11i1p1f2,1988-06-16,2,18.14224977338128
r6i1p1f2,1981-03-16,2,18.147333459071977
r6i1p1f2,1961-02-15,2,18.152758206695705
r21i1p1f2,1945-12-16,2,18.17058747298563
r1i1p1f2,1973-11-16,2,18.202003266222484
r11i1p1f2,1996-03-16,2,18.21581134046214
r11i1p1f2,1974-04-16,2,18.219574228161864
r11i1p1f2,2006-09-16,2,18.221156865435734
r1i1p1f2,1967-07-16,2,18.22618623555774
r16i1p1f2,1954-04-16,2,18.230535879236506
r11i1p1f2,1978-01-16,2,18.234553386960307
r1i1p1f2,2014-10-16,2,18.253379097693053
r16i1p1f2,1955-03-16,2,18.25901888585214
r6i1p1f2,1968-12-16,2,18.284732456666063
r16i1p1f2,1995-07-16,2,18.28946506496358
r26i1p1f2,1965-03-16,2,18.296658938235357
r26i1p1f2,1946-12-16,2,18.304884102748236
r1i1p1f2,1946-04-16,2,18.310054745571506
r21i1p1f2,1951-01-16,2,18.31149908321539
r11i1p1f2,1940-11-16,2,18.32261215390716
r21i1p1f2,1958-05-16,2,18.33079822649604
r1i1p1f2,1991-12-16,2,18.34283533879631
r11i1p1f2,2005-04-16,2,18.35642945000025
r21i1p1f2,1973-01-16,2,18.372963526829903
r26i1p1f2,1964-07-16,2,18.395460586600514
r6i1p1f2,1975-01-16,2,18.419267558966087
r1i1p1f2,2005-03-16,2,18.420157307782848
r1i1p1f2,1957-01-16,2,18.42934932117943
r11i1p1f2,1959-01-16,2,18.435043893215393
r6i1p1f2,1947-11-16,2,18.445155587064633
r6i1p1f2,1993-08-16,2,18.447791891740234
r21i1p1f2,1964-11-16,2,18.454296861170814
r16i1p1f2,1960-09-16,2,18.45819866382561
r16i1p1f2,2002-03-16,2,18.46974203767564
r1i1p1f2,1990-07-16,2,18.47953743016086
r1i1p1f2,1969-03-16,2,18.48478548182154
r26i1p1f2,1996-06-16,2,18.503298363324596
r11i1p1f2,1980-05-16,2,18.514152445175867
r6i1p1f2,1991-11-16,2,18.518036355151008
r16i1p1f2,1940-08-16,2,18.51886299161204
r26i1p1f2,1940-09-16,2,18.540597752136982
r6i1p1f2,1987-07-16,2,18.54720946008553
r26i1p1f2,1993-12-16,2,18.588939904916316
r6i1p1f2,1968-01-16,2,18.596209781721242
r1i1p1f2,1969-08-16,2,18.59894501749757
r21i1p1f2,1997-11-16,2,18.608577337235847
r6i1p1f2,1991-12-16,2,18.611213749387353
r1i1p1f2,1970-06-16,2,18.61764487876235
r6i1p1f2,2007-06-16,2,18.619518964978884
r16i1p1f2,2011-08-16,2,18.629819299398527
r16i1p1f2,1960-08-16,2,18.63934559592061
r1i1p1f2,1963-01-16,2,18.64453690736346
r26i1p1f2,1965-05-16,2,18.650173700616783
r21i1p1f2,1966-12-16,2,18.651758951732557
r6i1p1f2,1967-11-16,2,18.651950472877758
r1i1p1f2,1975-11-16,2,18.655572759424956
r26i1p1f2,2008-06-16,2,18.65972124284573
r21i1p1f2,1993-09-16,2,18.67762551543912
r21i1p1f2,1999-10-16,2,18.68314391564383
r11i1p1f2,1950-06-16,2,18.68949678771391
r11i1p1f2,1993-04-16,2,18.689988918541474
r16i1p1f2,2005-11-16,2,18.691220692671486
r21i1p1f2,1969-07-16,2,18.722931748288513
r1i1p1f2,1965-07-16,2,18.73627667456818
r6i1p1f2,1956-07-16,2,18.73809345064249
r21i1p1f2,1987-11-16,2,18.73955287226964
r21i1p1f2,1983-09-16,2,18.74133451526602
r6i1p1f2,2007-07-16,2,18.746433621791084
r1i1p1f2,1997-02-15,2,18.769277166826335
r21i1p1f2,1989-11-16,2,18.770457766637684
r21i1p1f2,1988-05-16,2,18.778860192221163
r21i1p1f2,1997-12-16,2,18.78136332061271
r11i1p1f2,1957-10-16,2,18.798129683065394
r16i1p1f2,1973-12-16,2,18.82923738976959
r21i1p1f2,2010-02-15,2,18.84034629936062
r26i1p1f2,1963-11-16,2,18.841115051892864
r11i1p1f2,1947-05-16,2,18.858238085904322
r26i1p1f2,1996-02-15,2,18.858256163197225
r1i1p1f2,1975-10-16,2,18.864614827457906
r6i1p1f2,1992-03-16,2,18.865860518361842
r26i1p1f2,1945-10-16,2,18.866900566831365
r11i1p1f2,1991-01-16,2,18.86741361418611
r11i1p1f2,1995-07-16,2,18.88066879912381
r6i1p1f2,1973-08-16,2,18.89122684137659
r11i1p1f2,1988-07-16,2,18.900964907663425
r1i1p1f2,1991-11-16,2,18.912628753464112
r26i1p1f2,1972-12-16,2,18.92352903630335
r16i1p1f2,1961-11-16,2,18.92630197706365
r11i1p1f2,2008-03-16,2,18.928109868664524
r21i1p1f2,1991-05-16,2,18.93453333423535
r21i1p1f2,1992-12-16,2,18.940520432411233
r1i1p1f2,1970-04-16,2,18.965968824061022
r11i1p1f2,1973-03-16,2,18.967993636141284
r11i1p1f2,1966-11-16,2,18.996675429513594
r1i1p1f2,1945-08-16,2,19.003490797764062
r16i1p1f2,1941-06-16,2,19.004288337258433
r11i1p1f2,1961-02-15,2,19.007543339928922
r6i1p1f2,1960-05-16,2,19.03025515249472
r21i1p1f2,1973-04-16,2,19.03613606609003
r6i1p1f2,1961-01-16,2,19.03632768208452
r6i1p1f2,1941-04-16,2,19.03746510630818
r21i1p1f2,2005-05-16,2,19.043473360176087
r21i1p1f2,1973-06-16,2,19.04412663942025
r26i1p1f2,1952-03-16,2,19.051044577308012
r1i1p1f2,1995-12-16,2,19.071126474744293
r1i1p1f2,2003-01-16,2,19.092013495310873
r11i1p1f2,1952-07-16,2,19.0952016353184
r6i1p1f2,1975-05-16,2,19.096607568168537
r6i1p1f2,1973-10-16,2,19.101934155106356
r6i1p1f2,1999-12-16,2,19.113598761868513
r26i1p1f2,1959-05-16,2,19.118309056624415
r26i1p1f2,2005-01-16,2,19.14898549860864
r1i1p1f2,2001-12-16,2,19.150112957668313
r21i1p1f2,2005-03-16,2,19.153740524985007
r21i1p1f2,1945-09-16,2,19.155647846040402
r21i1p1f2,1982-01-16,2,19.158689507636964
r11i1p1f2,2011-02-15,2,19.162993013642463
r11i1p1f2,1941-10-16,2,19.17016554027599
r16i1p1f2,1940-04-16,2,19.180804727031664
r21i1p1f2,1950-12-16,2,19.186966983323043
r21i1p1f2,1968-12-16,2,19.19412194640643
r6i1p1f2,2000-01-16,2,19.194123217103396
r26i1p1f2,1955-07-16,2,19.2015564161644
r16i1p1f2,1974-10-16,2,19.204603145801315
r6i1p1f2,1940-12-16,2,19.20855029334987
r11i1p1f2,1940-12-16,2,19.226593245374566
r16i1p1f2,1940-09-16,2,19.23753499915843
r1i1p1f2,1941-04-16,2,19.24067134803863
r6i1p1f2,1947-05-16,2,19.24180686229977
r11i1p1f2,1981-01-16,2,19.24643749510828
r6i1p1f2,1967-08-16,2,19.270996916514385
r11i1p1f2,1942-12-16,2,19.280047935754176
r21i1p1f2,1991-04-16,2,19.303580011187993
r26i1p1f2,1982-11-16,2,19.30640132121984
r1i1p1f2,1963-02-15,2,19.31159675210965
r11i1p1f2,2004-08-16,2,19.31236274680582
r11i1p1f2,1955-06-16,2,19.316676527252945
r6i1p1f2,1968-07-16,2,19.325223824424803
r11i1p1f2,1994-01-16,2,19.326613081586853
r1i1p1f2,1948-08-16,2,19.344534130921772
r1i1p1f2,1994-08-16,2,19.350682864216473
r1i1p1f2,1997-12-16,2,19.362127306352843
r16i1p1f2,1972-05-16,2,19.377021046007286
r1i1p1f2,2002-01-16,2,19.385264955163343
r11i1p1f2,2008-04-16,2,19.387318256802033
r6i1p1f2,1969-07-16,2,19.392609117788332
r21i1p1f2,1969-05-16,2,19.39294967287977
r6i1p1f2,1956-04-16,2,19.41090894272606
r26i1p1f2,1993-10-16,2,19.414308427524137
r16i1p1f2,1996-12-16,2,19.420640790463516
r26i1p1f2,1954-06-16,2,19.425933196353125
r21i1p1f2,1951-11-16,2,19.426689383317026
r1i1p1f2,1958-08-16,2,19.427576065287216
r1i1p1f2,2005-02-15,2,19.429786931518894
r1i1p1f2,1979-04-16,2,19.436194626605428
r1i1p1f2,1960-06-16,2,19.44713690632876
r26i1p1f2,1988-12-16,2,19.46154107611257
r26i1p1f2,1947-06-16,2,19.461776622736895
r1i1p1f2,1958-11-16,2,19.465474742510807
r16i1p1f2,1978-08-16,2,19.477341961208197
r26i1p1f2,1954-10-16,2,19.484475884203874
r16i1p1f2,1963-08-16,2,19.49057554015055
r16i1p1f2,1984-07-16,2,19.49149862714732
r1i1p1f2,1962-12-16,2,19.496533867299753
r1i1p1f2,1987-11-16,2,19.519219563622645
r1i1p1f2,1990-01-16,2,19.5264550988734
r11i1p1f2,1999-07-16,2,19.54394211885958
r1i1p1f2,2013-08-16,2,19.570992782656216
r1i1p1f2,2003-02-15,2,19.591420908413884
r26i1p1f2,1951-10-16,2,19.59994430871862
r21i1p1f2,1954-11-16,2,19.60058981166517
r1i1p1f2,1940-07-16,2,19.614632254408665
r11i1p1f2,1994-03-16,2,19.619146983373216
r1i1p1f2,1978-03-16,2,19.622771814219103
r11i1p1f2,1994-02-15,2,19.63599358137133
r6i1p1f2,1956-08-16,2,19.648335045721282
r16i1p1f2,1979-03-16,2,19.650815641203973
r21i1p1f2,1946-03-16,2,19.665329179504187
r6i1p1f2,1969-08-16,2,19.666929326819425
r1i1p1f2,1984-04-16,2,19.668685497626825
r11i1p1f2,1950-10-16,2,19.675025881720185
r21i1p1f2,1951-10-16,2,19.681128285477328
r26i1p1f2,1950-10-16,2,19.6837267944625
r26i1p1f2,1979-03-16,2,19.686995494741726
r16i1p1f2,1948-03-16,2,19.720742619711313
r6i1p1f2,2005-02-15,2,19.723398978335055
r21i1p1f2,2000-02-15,2,19.742305205635304
r21i1p1f2,1971-06-16,2,19.755335671811036
r6i1p1f2,1964-10-16,2,19.75802990338596
r6i1p1f2,1961-11-16,2,19.785779119067815
r16i1p1f2,1941-08-16,2,19.788797841047938
r11i1p1f2,1950-09-16,2,19.79714326737652
r16i1p1f2,1954-08-16,2,19.798166189446462
r26i1p1f2,1965-08-16,2,19.798861766928706
r16i1p1f2,1988-05-16,2,19.802685866617367
r11i1p1f2,1977-11-16,2,19.83070608824249
r21i1p1f2,1977-05-16,2,19.833038413851316
r1i1p1f2,2001-11-16,2,19.851193119534443
r11i1p1f2,1995-08-16,2,19.860724319606696
r1i1p1f2,1971-03-16,2,19.866665268475373
r21i1p1f2,1969-08-16,2,19.902349929477218
r1i1p1f2,1947-10-16,2,19.911711713817947
r6i1p1f2,1992-01-16,2,19.91612270694072
r21i1p1f2,1999-12-16,2,19.933211195354616
r21i1p1f2,1970-01-16,2,19.933288347281334
r21i1p1f2,2010-11-16,2,19.936368409511136
r16i1p1f2,1967-11-16,2,19.938139770546364
r16i1p1f2,1951-10-16,2,19.943097499804438
r21i1p1f2,1968-11-16,2,19.95185880948505
r16i1p1f2,1970-01-16,2,19.968462348858605
r21i1p1f2,1951-12-16,2,19.97006543826922
r16i1p1f2,1945-05-16,2,19.990012900217376
r21i1p1f2,1995-11-16,2,19.993168181011953
r16i1p1f2,2008-09-16,2,19.99752605888984
r21i1p1f2,1993-12-16,2,20.01353564903137
r26i1p1f2,2012-10-16,2,20.01545259093567
r11i1p1f2,2012-04-16,2,20.0281373369348
r1i1p1f2,1952-03-16,2,20.0292386122452
r26i1p1f2,2004-10-16,2,20.029537207281333
r6i1p1f2,1954-03-16,2,20.038623999938668
r6i1p1f2,1996-04-16,2,20.041236438141272
r21i1p1f2,1997-09-16,2,20.046509716231387
r16i1p1f2,1941-10-16,2,20.04771634371101
r21i1p1f2,1974-12-16,2,20.05843530919276
r26i1p1f2,1955-05-16,2,20.068752963488674
r26i1p1f2,1969-06-16,2,20.071946083124597
r16i1p1f2,1961-10-16,2,20.075947442679645
r11i1p1f2,1951-09-16,2,20.0796508324855
r21i1p1f2,1967-08-16,2,20.080234091333317
r11i1p1f2,2014-11-16,2,20.092830593298935
r26i1p1f2,2004-11-16,2,20.109432494548557
r16i1p1f2,1983-03-16,2,20.115132386018974
r16i1p1f2,1962-11-16,2,20.119641842141764
r16i1p1f2,1969-05-16,2,20.126699193528243
r26i1p1f2,1950-06-16,2,20.12722609657163
r26i1p1f2,1983-12-16,2,20.130767916587136
r26i1p1f2,1975-09-16,2,20.135139063071968
r1i1p1f2,2014-11-16,2,20.149530187429395
r21i1p1f2,1997-10-16,2,20.168532813213076
r16i1p1f2,1968-09-16,2,20.180995182549843
r26i1p1f2,2000-02-15,2,20.182516648738652
r16i1p1f2,1988-12-16,2,20.19384498633859
r11i1p1f2,1988-09-16,2,20.198101524280045
r21i1p1f2,1968-06-16,2,20.199269748042653
r16i1p1f2,2013-04-16,2,20.21540757127942
r21i1p1f2,1946-06-16,2,20.224622394423374
r1i1p1f2,1948-04-16,2,20.236484423168903
r21i1p1f2,1988-02-15,2,20.236493624901968
r16i1p1f2,1943-12-16,2,20.241635050387597
r6i1p1f2,1997-07-16,2,20.253150012467476
r16i1p1f2,2008-08-16,2,20.28889419755483
r16i1p1f2,1954-06-16,2,20.3123632776625
r11i1p1f2,1966-12-16,2,20.313535326202263
r21i1p1f2,1989-06-16,2,20.323884205005882
r16i1p1f2,1990-09-16,2,20.331563246955103
r16i1p1f2,1945-04-16,2,20.337188491949462
r26i1p1f2,1972-11-16,2,20.361012376786686
r21i1p1f2,1999-11-16,2,20.366718934672893
r26i1p1f2,1990-07-16,2,20.373185687139642
r1i1p1f2,1957-03-16,2,20.382447768368742
r21i1p1f2,2005-04-16,2,20.388898764226752
r6i1p1f2,1980-06-16,2,20.402058679731233
r11i1p1f2,1944-10-16,2,20.402960981030027
r6i1p1f2,1969-01-16,2,20.42238035414289
r6i1p1f2,1949-06-16,2,20.440515683301232
r26i1p1f2,1959-03-16,2,20.451548919043226
r26i1p1f2,1999-11-16,2,20.45302443385629
r16i1p1f2,1953-06-16,2,20.469804185437443
r16i1p1f2,1940-07-16,2,20.472244993664212
r26i1p1f2,1947-01-16,2,20.47765402702325
r21i1p1f2,2010-01-16,2,20.498525284075885
r16i1p1f2,1975-10-16,2,20.503614482350887
r6i1p1f2,1960-10-16,2,20.505654979288934
r11i1p1f2,1948-11-16,2,20.507256306731662
r6i1p1f2,1964-01-16,2,20.51491401948879
r11i1p1f2,1941-01-16,2,20.5187821842396
r16i1p1f2,2001-08-16,2,20.525104846098102
r1i1p1f2,1987-10-16,2,20.53627549835437
r21i1p1f2,2007-07-16,2,20.538682506665943
r21i1p1f2,1986-07-16,2,20.546329480256084
r16i1p1f2,1940-05-16,2,20.548059163021538
r1i1p1f2,1947-04-16,2,20.55207217934614
r11i1p1f2,2005-06-16,2,20.568801882482855
r21i1p1f2,1981-12-16,2,20.587908063350447
r11i1p1f2,1984-02-15,2,20.591496041360294
r6i1p1f2,1941-08-16,2,20.59326556782233
r6i1p1f2,1941-03-16,2,20.61024949841958
r16i1p1f2,1983-09-16,2,20.61366391975822
r21i1p1f2,1960-01-16,2,20.613769124543044
r26i1p1f2,1945-12-16,2,20.619895740752142
r6i1p1f2,1948-04-16,2,20.620972853554182
r1i1p1f2,1994-09-16,2,20.64753346609655
r6i1p1f2,1974-12-16,2,20.656093838900432
r11i1p1f2,1969-08-16,2,20.656677156152522
r11i1p1f2,1962-01-16,2,20.66240650679422
r1i1p1f2,2001-10-16,2,20.68010353420976
r11i1p1f2,1948-12-16,2,20.686876693835565
r21i1p1f2,1985-10-16,2,20.6947014117866
r26i1p1f2,1965-04-16,2,20.69742537304109
r16i1p1f2,1959-11-16,2,20.699030000726406
r6i1p1f2,1960-11-16,2,20.700520217158378
r1i1p1f2,1944-02-15,2,20.71524253719569
r11i1p1f2,1959-02-15,2,20.725817210934665
r16i1p1f2,1943-11-16,2,20.732720107775812
r21i1p1f2,1959-05-16,2,20.75005135762216
r21i1p1f2,1978-03-16,2,20.757023663562187
r26i1p1f2,1968-10-16,2,20.75986343034651
r11i1p1f2,1961-06-16,2,20.77359139670886
r26i1p1f2,1989-06-16,2,20.777099064075472
r21i1p1f2,1983-05-16,2,20.784836242356516
r21i1p1f2,1985-01-16,2,20.795609631276157
r1i1p1f2,2011-11-16,2,20.8029252080139
r11i1p1f2,2006-08-16,2,20.80700937338228
r21i1p1f2,1964-01-16,2,20.808032791481683
r16i1p1f2,1961-03-16,2,20.839331052655545
r16i1p1f2,1976-09-16,2,20.853178423836237
r21i1p1f2,1999-03-16,2,20.871939470496937
r1i1p1f2,2005-12-16,2,20.872253921589625
r11i1p1f2,1977-10-16,2,20.87379148401421
r6i1p1f2,1993-02-15,2,20.88364895143354
r1i1p1f2,2008-12-16,2,20.905950429024386
r16i1p1f2,1998-12-16,2,20.906147613878417
r1i1p1f2,1995-10-16,2,20.907637799602977
r6i1p1f2,1960-06-16,2,20.921327928027157
r1i1p1f2,2011-12-16,2,20.921807830887403
r26i1p1f2,1950-01-16,2,20.92701124778801
r6i1p1f2,1988-02-15,2,20.93147660361325
r11i1p1f2,1949-08-16,2,20.931538938235356
r6i1p1f2,2000-11-16,2,20.932655816918533
r26i1p1f2,1993-04-16,2,20.942737843707246
r1i1p1f2,1973-09-16,2,20.943293194546808
r6i1p1f2,1971-10-16,2,20.963347197823257
r11i1p1f2,1982-07-16,2,20.98684492552589
r16i1p1f2,1944-01-16,2,21.00506862969746
r16i1p1f2,1963-01-16,2,21.048615502520292
r21i1p1f2,1942-12-16,2,21.057094693790404
r6i1p1f2,1956-10-16,2,21.069982629746416
r16i1p1f2,1987-02-15,2,21.078407797253547
r26i1p1f2,1989-05-16,2,21.079666271684086
r11i1p1f2,1956-06-16,2,21.08258378418405
r21i1p1f2,1990-11-16,2,21.0874910535587
r21i1p1f2,1959-03-16,2,21.103245642232583
r1i1p1f2,1994-05-16,2,21.114638230309385
r6i1p1f2,1946-09-16,2,21.125630903985567
r1i1p1f2,1943-05-16,2,21.1259413354195
r11i1p1f2,1949-05-16,2,21.126747599829276
r26i1p1f2,1968-11-16,2,21.13744339055735
r11i1p1f2,1979-08-16,2,21.13930367500219
r26i1p1f2,1950-04-16,2,21.141775785107285
r1i1p1f2,1941-03-16,2,21.15863909944919
r11i1p1f2,1958-06-16,2,21.16646700123569
r6i1p1f2,2010-05-16,2,21.16757424190995
r16i1p1f2,1986-12-16,2,21.170389761790723
r1i1p1f2,1976-06-16,2,21.174936177780662
r21i1p1f2,1970-06-16,2,21.186393885613814
r16i1p1f2,1968-07-16,2,21.18803751430516
r21i1p1f2,1970-07-16,2,21.211716139195705
r26i1p1f2,1973-08-16,2,21.214045846848233
r16i1p1f2,1989-08-16,2,21.219289789437447
r6i1p1f2,1995-09-16,2,21.23547301777855
r6i1p1f2,1942-08-16,2,21.259811149795283
r6i1p1f2,1997-03-16,2,21.261475229714797
r11i1p1f2,1949-01-16,2,21.277500116559242
r1i1p1f2,1991-09-16,2,21.281961411435365
r11i1p1f2,1990-12-16,2,21.28338400345094
r1i1p1f2,2010-12-16,2,21.28762462121156
r11i1p1f2,1978-02-15,2,21.309968776643842
r6i1p1f2,1986-01-16,2,21.312982116543374
r16i1p1f2,2001-01-16,2,21.327366880498555
r26i1p1f2,2009-02-15,2,21.339390231628595
r6i1p1f2,1959-09-16,2,21.35540688487874
r26i1p1f2,2004-12-16,2,21.359201014948653
r6i1p1f2,1945-12-16,2,21.36634879571187
r16i1p1f2,1959-12-16,2,21.381930323103923
r26i1p1f2,1942-10-16,2,21.391138543856012
r11i1p1f2,1980-04-16,2,21.393175089875704
r16i1p1f2,2008-10-16,2,21.401523322619745
r21i1p1f2,1968-10-16,2,21.407949202735438
r1i1p1f2,1962-07-16,2,21.410525156232804
r21i1p1f2,2011-08-16,2,21.414606613931102
r1i1p1f2,2008-03-16,2,21.4214880044946
r26i1p1f2,2012-11-16,2,21.422719881283673
r6i1p1f2,1956-09-16,2,21.4330299268681
r6i1p1f2,1961-03-16,2,21.44308759355734
r1i1p1f2,1995-06-16,2,21.4494594149025
r1i1p1f2,1968-05-16,2,21.455390866755348
r21i1p1f2,1987-08-16,2,21.455838281388036
r26i1p1f2,1954-12-16,2,21.45854628262235
r21i1p1f2,2013-03-16,2,21.464171723100424
r1i1p1f2,1971-02-15,2,21.465632901040543
r16i1p1f2,2013-07-16,2,21.473840238332436
r21i1p1f2,1977-01-16,2,21.483827855698504
r26i1p1f2,1975-08-16,2,21.48954891322287
r16i1p1f2,1952-01-16,2,21.506041758282244
r11i1p1f2,2001-01-16,2,21.522944599143827
r21i1p1f2,1943-01-16,2,21.523321238738117
r11i1p1f2,1985-04-16,2,21.524388392702352
r21i1p1f2,1987-04-16,2,21.530192528366836
r21i1p1f2,1976-10-16,2,21.535492620840255
r6i1p1f2,1969-06-16,2,21.549501377366205
r6i1p1f2,1967-09-16,2,21.55815095546561
r11i1p1f2,1982-05-16,2,21.562860489159704
r16i1p1f2,1964-08-16,2,21.567209033192473
r26i1p1f2,2004-09-16,2,21.56733823909009
r21i1p1f2,1988-01-16,2,21.589735261478598
r21i1p1f2,1946-05-16,2,21.589793016875394
r16i1p1f2,1951-08-16,2,21.59482755336678
r16i1p1f2,2000-12-16,2,21.600756260118644
r21i1p1f2,1947-01-16,2,21.603183593472448
r16i1p1f2,1959-10-16,2,21.60406128133033
r26i1p1f2,1976-02-15,2,21.624674257170092
r21i1p1f2,2008-06-16,2,21.629635980540815
r1i1p1f2,1940-04-16,2,21.635343121666903
r11i1p1f2,1996-09-16,2,21.63646915025188
r1i1p1f2,1980-10-16,2,21.640420092873708
r21i1p1f2,1967-06-16,2,21.641971113969987
r6i1p1f2,1999-10-16,2,21.648735648830655
r6i1p1f2,1991-10-16,2,21.650808465005223
r26i1p1f2,1944-03-16,2,21.679430804236688
r21i1p1f2,1959-10-16,2,21.70325290995143
r21i1p1f2,2010-12-16,2,21.709623372343636
r11i1p1f2,1949-09-16,2,21.737013055761405
r26i1p1f2,1979-11-16,2,21.747088106952937
r16i1p1f2,1952-04-16,2,21.763423212685236
r16i1p1f2,1940-06-16,2,21.768554475276147
r26i1p1f2,1988-10-16,2,21.77805325485774
r21i1p1f2,2001-05-16,2,21.780557491224428
r21i1p1f2,1994-06-16,2,21.78607507236447
r16i1p1f2,1954-05-16,2,21.803376296696577
r26i1p1f2,2010-09-16,2,21.813307513025677
r16i1p1f2,1955-02-15,2,21.82261946706195
r21i1p1f2,1962-05-16,2,21.83755792925645
r11i1p1f2,1966-08-16,2,21.846364957638215
r6i1p1f2,1996-06-16,2,21.856458226245174
r21i1p1f2,1942-05-16,2,21.877860369139935
r26i1p1f2,1995-06-16,2,21.9057234268844
r6i1p1f2,1992-06-16,2,21.914241614545755
r6i1p1f2,1970-09-16,2,21.922348795410826
r21i1p1f2,1983-10-16,2,21.923348390695327
r16i1p1f2,1949-04-16,2,21.925401055590807
r11i1p1f2,1949-02-15,2,21.926229676641576
r11i1p1f2,2001-02-15,2,21.93907625396467
r11i1p1f2,1961-10-16,2,21.939265208766532
r16i1p1f2,1958-01-16,2,21.941930166605225
r26i1p1f2,1940-08-16,2,21.94386132468196
r1i1p1f2,1947-12-16,2,21.950719280783417
r26i1p1f2,1954-11-16,2,21.96008834789565
r1i1p1f2,1956-07-16,3,13.36893636296962
r21i1p1f2,1957-02-15,3,13.381006671497866
r21i1p1f2,1978-02-15,3,13.715193119860373
r11i1p1f2,1956-11-16,3,13.804546566618281
r1i1p1f2,1998-06-16,3,13.870315381317905
r6i1p1f2,1984-03-16,3,13.902007002339264
r26i1p1f2,1959-01-16,3,13.915167700846737
r6i1p1f2,1953-01-16,3,13.951688677542815
r26i1p1f2,2005-03-16,3,14.114471351223234
r6i1p1f2,1949-01-16,3,14.157331643149702
r6i1p1f2,1955-01-16,3,14.402286407120183
